request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,prompt_namespace,discard
2054,61.62,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0165""]",256,0.6666666666666666,16,medium,p0165,20260715_medium_rep6,False
2055,61.65,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0216""]",512,0.5,16,medium,p0216,20260715_medium_rep6,False
2056,61.68,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",256,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
2057,61.71,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2058,61.739999999999995,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0018""]",256,0.8333333333333333,16,medium,p0018,20260715_medium_rep6,False
2059,61.769999999999996,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",512,1.0,16,medium,p0011,20260715_medium_rep6,False
2060,61.8,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0206""]",256,0.8333333333333333,16,medium,p0206,20260715_medium_rep6,False
2061,61.83,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0069""]",512,0.6666666666666666,16,medium,p0069,20260715_medium_rep6,False
2062,61.86,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0023""]",256,1.0,16,medium,p0023,20260715_medium_rep6,False
2063,61.89,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0021""]",512,0.6666666666666666,16,medium,p0021,20260715_medium_rep6,False
2064,61.919999999999995,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0062""]",256,0.8333333333333333,16,medium,p0062,20260715_medium_rep6,False
2065,61.949999999999996,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2066,61.98,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0069""]",256,0.6666666666666666,16,medium,p0069,20260715_medium_rep6,False
2067,62.01,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2068,62.04,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0109""]",256,0.6666666666666666,16,medium,p0109,20260715_medium_rep6,False
2069,62.07,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2070,62.099999999999994,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",256,0.8333333333333333,16,medium,p0022,20260715_medium_rep6,False
2071,62.129999999999995,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0028""]",512,0.5,16,medium,p0028,20260715_medium_rep6,False
2072,62.16,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0025""]",256,0.6666666666666666,16,medium,p0025,20260715_medium_rep6,False
2073,62.19,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",512,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
2074,62.22,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
2075,62.25,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0162""]",512,0.8333333333333333,16,medium,p0162,20260715_medium_rep6,False
2076,62.28,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",256,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
2077,62.309999999999995,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2078,62.339999999999996,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0086""]",256,0.8333333333333333,16,medium,p0086,20260715_medium_rep6,False
2079,62.37,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0177""]",512,0.6666666666666666,16,medium,p0177,20260715_medium_rep6,False
2080,62.4,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2081,62.43,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0194""]",512,0.8333333333333333,16,medium,p0194,20260715_medium_rep6,False
2082,62.46,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0153""]",256,0.6666666666666666,16,medium,p0153,20260715_medium_rep6,False
2083,62.489999999999995,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep6,False
2084,62.519999999999996,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",256,0.6666666666666666,16,medium,p0017,20260715_medium_rep6,False
2085,62.55,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0013""]",512,0.6666666666666666,16,medium,p0013,20260715_medium_rep6,False
2086,62.58,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0028""]",256,0.5,16,medium,p0028,20260715_medium_rep6,False
2087,62.61,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",512,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
2088,62.64,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
2089,62.669999999999995,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0209""]",512,0.6666666666666666,16,medium,p0209,20260715_medium_rep6,False
2090,62.699999999999996,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0010""]",256,0.8333333333333333,16,medium,p0010,20260715_medium_rep6,False
2091,62.73,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0134""]",512,0.8333333333333333,16,medium,p0134,20260715_medium_rep6,False
2092,62.76,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2093,62.79,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
2094,62.82,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0022""]",256,0.8333333333333333,16,medium,p0022,20260715_medium_rep6,False
2095,62.849999999999994,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",512,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
2096,62.879999999999995,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",256,0.5,16,medium,p0016,20260715_medium_rep6,False
2097,62.91,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0128""]",512,0.5,16,medium,p0128,20260715_medium_rep6,False
2098,62.94,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2099,62.97,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0201""]",512,0.6666666666666666,16,medium,p0201,20260715_medium_rep6,False
2100,63.0,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0012""]",256,0.5,16,medium,p0012,20260715_medium_rep6,False
2101,63.03,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0237""]",512,0.6666666666666666,16,medium,p0237,20260715_medium_rep6,False
2102,63.059999999999995,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2103,63.089999999999996,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",512,0.5,16,medium,p0020,20260715_medium_rep6,False
2104,63.12,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0120""]",256,0.5,16,medium,p0120,20260715_medium_rep6,False
2105,63.15,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0037""]",512,0.6666666666666666,16,medium,p0037,20260715_medium_rep6,False
2106,63.18,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0043""]",256,1.0,16,medium,p0043,20260715_medium_rep6,False
2107,63.21,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0062""]",512,0.8333333333333333,16,medium,p0062,20260715_medium_rep6,False
2108,63.239999999999995,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0228""]",256,0.5,16,medium,p0228,20260715_medium_rep6,False
2109,63.269999999999996,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0031""]",512,1.0,16,medium,p0031,20260715_medium_rep6,False
2110,63.3,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0172""]",256,0.5,16,medium,p0172,20260715_medium_rep6,False
2111,63.33,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",512,0.5,16,medium,p0032,20260715_medium_rep6,False
2112,63.36,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0010""]",256,0.8333333333333333,16,medium,p0010,20260715_medium_rep6,False
2113,63.39,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0219""]",512,1.0,16,medium,p0219,20260715_medium_rep6,False
2114,63.419999999999995,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0032""]",256,0.5,16,medium,p0032,20260715_medium_rep6,False
2115,63.449999999999996,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0223""]",512,1.0,16,medium,p0223,20260715_medium_rep6,False
2116,63.48,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0054""]",256,0.8333333333333333,16,medium,p0054,20260715_medium_rep6,False
2117,63.51,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2118,63.54,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",256,0.5,16,medium,p0020,20260715_medium_rep6,False
2119,63.57,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2120,63.599999999999994,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0068""]",256,0.5,16,medium,p0068,20260715_medium_rep6,False
2121,63.629999999999995,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0066""]",512,0.8333333333333333,16,medium,p0066,20260715_medium_rep6,False
2122,63.66,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",256,1.0,16,medium,p0015,20260715_medium_rep6,False
2123,63.69,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2124,63.72,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0076""]",256,0.5,16,medium,p0076,20260715_medium_rep6,False
2125,63.75,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0030""]",512,0.8333333333333333,16,medium,p0030,20260715_medium_rep6,False
2126,63.78,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0076""]",256,0.5,16,medium,p0076,20260715_medium_rep6,False
2127,63.809999999999995,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0106""]",512,0.8333333333333333,16,medium,p0106,20260715_medium_rep6,False
2128,63.839999999999996,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",256,1.0,16,medium,p0011,20260715_medium_rep6,False
2129,63.87,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2130,63.9,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0091""]",256,1.0,16,medium,p0091,20260715_medium_rep6,False
2131,63.93,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0019""]",512,1.0,16,medium,p0019,20260715_medium_rep6,False
2132,63.96,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",256,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
2133,63.989999999999995,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0103""]",512,1.0,16,medium,p0103,20260715_medium_rep6,False
2134,64.02,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2135,64.05,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",512,0.5,16,medium,p0016,20260715_medium_rep6,False
2136,64.08,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0090""]",256,0.8333333333333333,16,medium,p0090,20260715_medium_rep6,False
2137,64.11,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0034""]",512,0.8333333333333333,16,medium,p0034,20260715_medium_rep6,False
2138,64.14,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0046""]",256,0.8333333333333333,16,medium,p0046,20260715_medium_rep6,False
2139,64.17,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0143""]",512,1.0,16,medium,p0143,20260715_medium_rep6,False
2140,64.2,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0005""]",256,0.6666666666666666,16,medium,p0005,20260715_medium_rep6,False
2141,64.23,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0007""]",512,1.0,16,medium,p0007,20260715_medium_rep6,False
2142,64.25999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2143,64.28999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0011""]",512,1.0,16,medium,p0011,20260715_medium_rep6,False
2144,64.32,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0033""]",256,0.6666666666666666,16,medium,p0033,20260715_medium_rep6,False
2145,64.35,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0094""]",512,0.8333333333333333,16,medium,p0094,20260715_medium_rep6,False
2146,64.38,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2147,64.41,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",512,0.5,16,medium,p0004,20260715_medium_rep6,False
2148,64.44,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0237""]",256,0.6666666666666666,16,medium,p0237,20260715_medium_rep6,False
2149,64.47,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0157""]",512,0.6666666666666666,16,medium,p0157,20260715_medium_rep6,False
2150,64.5,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0178""]",256,0.8333333333333333,16,medium,p0178,20260715_medium_rep6,False
2151,64.53,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",512,0.6666666666666666,16,medium,p0009,20260715_medium_rep6,False
2152,64.56,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0017""]",256,0.6666666666666666,16,medium,p0017,20260715_medium_rep6,False
2153,64.59,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0058""]",512,0.8333333333333333,16,medium,p0058,20260715_medium_rep6,False
2154,64.62,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2155,64.64999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0172""]",512,0.5,16,medium,p0172,20260715_medium_rep6,False
2156,64.67999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2157,64.71,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",512,1.0,16,medium,p0003,20260715_medium_rep6,False
2158,64.74,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0156""]",256,0.5,16,medium,p0156,20260715_medium_rep6,False
2159,64.77,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2160,64.8,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0143""]",256,1.0,16,medium,p0143,20260715_medium_rep6,False
2161,64.83,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0131""]",512,1.0,16,medium,p0131,20260715_medium_rep6,False
2162,64.86,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0061""]",256,0.6666666666666666,16,medium,p0061,20260715_medium_rep6,False
2163,64.89,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0044""]",512,0.5,16,medium,p0044,20260715_medium_rep6,False
2164,64.92,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2165,64.95,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0236""]",512,0.5,16,medium,p0236,20260715_medium_rep6,False
2166,64.98,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0169""]",256,0.6666666666666666,16,medium,p0169,20260715_medium_rep6,False
2167,65.00999999999999,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2168,65.03999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0139""]",256,1.0,16,medium,p0139,20260715_medium_rep6,False
2169,65.07,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0080""]",512,0.5,16,medium,p0080,20260715_medium_rep6,False
2170,65.1,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2171,65.13,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0015""]",512,1.0,16,medium,p0015,20260715_medium_rep6,False
2172,65.16,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0202""]",256,0.8333333333333333,16,medium,p0202,20260715_medium_rep6,False
2173,65.19,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0052""]",512,0.5,16,medium,p0052,20260715_medium_rep6,False
2174,65.22,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0155""]",256,1.0,16,medium,p0155,20260715_medium_rep6,False
2175,65.25,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0241""]",512,0.6666666666666666,16,medium,p0241,20260715_medium_rep6,False
2176,65.28,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0071""]",256,1.0,16,medium,p0071,20260715_medium_rep6,False
2177,65.31,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2178,65.34,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0048""]",256,0.5,16,medium,p0048,20260715_medium_rep6,False
2179,65.37,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0035""]",512,1.0,16,medium,p0035,20260715_medium_rep6,False
2180,65.39999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0048""]",256,0.5,16,medium,p0048,20260715_medium_rep6,False
2181,65.42999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0079""]",512,1.0,16,medium,p0079,20260715_medium_rep6,False
2182,65.46,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0105""]",256,0.6666666666666666,16,medium,p0105,20260715_medium_rep6,False
2183,65.49,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0001""]",512,0.6666666666666666,16,medium,p0001,20260715_medium_rep6,False
2184,65.52,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0060""]",256,0.5,16,medium,p0060,20260715_medium_rep6,False
2185,65.55,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0192""]",512,0.5,16,medium,p0192,20260715_medium_rep6,False
2186,65.58,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0189""]",256,0.6666666666666666,16,medium,p0189,20260715_medium_rep6,False
2187,65.61,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0088""]",512,0.5,16,medium,p0088,20260715_medium_rep6,False
2188,65.64,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0048""]",256,0.5,16,medium,p0048,20260715_medium_rep6,False
2189,65.67,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2190,65.7,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0009""]",256,0.6666666666666666,16,medium,p0009,20260715_medium_rep6,False
2191,65.73,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0224""]",512,0.5,16,medium,p0224,20260715_medium_rep6,False
2192,65.75999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0088""]",256,0.5,16,medium,p0088,20260715_medium_rep6,False
2193,65.78999999999999,tenant-7,qwen2.5-1.5b-r1,"[""root"", ""tenant-7"", ""p0127""]",512,1.0,16,medium,p0127,20260715_medium_rep6,False
2194,65.82,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0088""]",256,0.5,16,medium,p0088,20260715_medium_rep6,False
2195,65.85,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0057""]",512,0.6666666666666666,16,medium,p0057,20260715_medium_rep6,False
2196,65.88,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2197,65.91,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",512,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
2198,65.94,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0003""]",256,1.0,16,medium,p0003,20260715_medium_rep6,False
2199,65.97,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0021""]",512,0.6666666666666666,16,medium,p0021,20260715_medium_rep6,False
2200,66.0,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0074""]",256,0.8333333333333333,16,medium,p0074,20260715_medium_rep6,False
2201,66.03,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0041""]",512,0.6666666666666666,16,medium,p0041,20260715_medium_rep6,False
2202,66.06,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",256,0.5,16,medium,p0000,20260715_medium_rep6,False
2203,66.09,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0093""]",512,0.6666666666666666,16,medium,p0093,20260715_medium_rep6,False
2204,66.12,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
2205,66.14999999999999,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0137""]",512,0.6666666666666666,16,medium,p0137,20260715_medium_rep6,False
2206,66.17999999999999,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0004""]",256,0.5,16,medium,p0004,20260715_medium_rep6,False
2207,66.21,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0020""]",512,0.5,16,medium,p0020,20260715_medium_rep6,False
2208,66.24,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0028""]",256,0.5,16,medium,p0028,20260715_medium_rep6,False
2209,66.27,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2210,66.3,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0008""]",256,0.5,16,medium,p0008,20260715_medium_rep6,False
2211,66.33,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0016""]",512,0.5,16,medium,p0016,20260715_medium_rep6,False
2212,66.36,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0010""]",256,0.8333333333333333,16,medium,p0010,20260715_medium_rep6,False
2213,66.39,tenant-6,qwen2.5-1.5b-r1,"[""root"", ""tenant-6"", ""p0006""]",512,0.8333333333333333,16,medium,p0006,20260715_medium_rep6,False
2214,66.42,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0093""]",256,0.6666666666666666,16,medium,p0093,20260715_medium_rep6,False
2215,66.45,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0000""]",512,0.5,16,medium,p0000,20260715_medium_rep6,False
2216,66.48,tenant-1,qwen2.5-1.5b-r1,"[""root"", ""tenant-1"", ""p0081""]",256,0.6666666666666666,16,medium,p0081,20260715_medium_rep6,False
2217,66.50999999999999,tenant-3,qwen2.5-1.5b-r1,"[""root"", ""tenant-3"", ""p0131""]",512,1.0,16,medium,p0131,20260715_medium_rep6,False
2218,66.53999999999999,tenant-0,qwen2.5-1.5b-r1,"[""root"", ""tenant-0"", ""p0248""]",256,0.5,16,medium,p0248,20260715_medium_rep6,False
2219,66.57,tenant-5,qwen2.5-1.5b-r1,"[""root"", ""tenant-5"", ""p0093""]",512,0.6666666666666666,16,medium,p0093,20260715_medium_rep6,False
2220,66.6,tenant-4,qwen2.5-1.5b-r1,"[""root"", ""tenant-4"", ""p0036""]",256,0.5,16,medium,p0036,20260715_medium_rep6,False
2221,66.63,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",512,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
2222,66.66,tenant-2,qwen2.5-1.5b-r1,"[""root"", ""tenant-2"", ""p0002""]",256,0.8333333333333333,16,medium,p0002,20260715_medium_rep6,False
